# MACSJ0416 photometric redshifts
# M0416cl_A.cat IDs cross matched wth M0416cl_ZPHOT.cat
# ID RA[deg] DEC[deg] ZBEST ZBEST_SIG ZPHOTFLAG
20848 64.039757 -24.082382 3.894099 0.045 0
20852 64.024544 -24.082388 5.125 2.37015 0
20871 64.044907 -24.082161 1.8235 0.05235 0
20875 64.035347 -24.082079 0.565 1.81 0
20877 64.036545 -24.082087 2.154999 0.036 0
20879 64.041817 -24.082008 0.50805 0.367 0
20881 64.054436 -24.082829 6.810001 0.02975 0
20886 64.034218 -24.081961 1.88 0.49335 0
20887 64.013489 -24.081926 6.723948 0.14495 0
20894 64.041367 -24.081804 4.7554 0.0285 0
20898 64.033691 -24.081734 0.173 0.0085 0
20905 64.033218 -24.081633 2.4915 0.1765 0
20914 64.037971 -24.081451 5.866 0.196 0
20919 64.054939 -24.081661 6.96 2.279 0
20923 64.01915 -24.081339 1.1925 2.1025 0
20924 64.03302 -24.08135 0.05 0.27 0
20925 64.054085 -24.081333 1.8553 0.7795 0
20929 64.041481 -24.081293 4.390001 0.13295 0
20931 64.052292 -24.081242 0.3575 1.7165 0
20933 64.051918 -24.081211 3.724 0.19835 0
20934 64.020317 -24.0812 0.01 0.02 0
20943 64.015541 -24.081079 3.32 0.1035 0
20945 64.055313 -24.080763 0.08 0.1228 0
20947 64.046234 -24.081051 3.845 0.0725 0
20948 64.028816 -24.081045 1.35 0.0465 0
20950 64.05217 -24.081032 5.239 0.04345 0
20953 64.018745 -24.080984 4.220299 0.0685 0
20954 64.052719 -24.080912 0.7045 0.13 0
20955 64.045006 -24.080917 0.89985 1.59 0
20968 64.017471 -24.080688 7.511151 0.4595 0
20969 64.02005 -24.08065 1.15 0.5905 0
20970 64.053139 -24.080633 1.775 0.0235 0
20974 64.018723 -24.080572 5.2784 0.23 0
20977 64.032661 -24.080544 3.32305 2.1665 0
20979 64.039986 -24.080494 0.477 0.3455 0
20981 64.035324 -24.080545 6.895001 0.0681 0
20986 64.035347 -24.080347 1.3514 1.0814 0
20987 64.027168 -24.080339 6.89025 0.04495 0
20989 64.045898 -24.080311 0.7267 1.6015 0
20990 64.025368 -24.080309 5.9805 0.1 0
20991 64.055 -24.081429 7.02505 0.225 0
20995 64.055214 -24.081013 0.265 0.0225 0
20999 64.021194 -24.080139 1.42635 1.342 0
21000 64.040215 -24.080153 4.14485 0.04 0
21005 64.018623 -24.080172 1.15 0.0565 0
21009 64.031097 -24.080355 4.195 0.01655 0
21014 64.022217 -24.080023 2.2665 0.546 0
21020 64.027084 -24.079998 5.58465 0.405 0
21026 64.03241 -24.079962 5.451801 0.045 0
21048 64.014412 -24.079882 6.246999 0.0745 0
21053 64.029716 -24.079908 6.1005 0.03 0
21058 64.032234 -24.079815 1.9812 0.009 0
21061 64.040619 -24.079775 4.785999 0.229 0
21064 64.041115 -24.079763 2.4 0.135 0
21065 64.027657 -24.079771 7.050101 0.8458 0
21066 64.021004 -24.079735 5.71025 0.38 0
21075 64.035393 -24.07971 4.70045 0.238 0
21097 64.040039 -24.079672 1.0266 0.076 0
21103 64.022202 -24.079584 0.335 0.27 0
21104 64.048653 -24.079586 1.7685 0.785 0
21111 64.049477 -24.079502 2.9401 1.5825 0
21112 64.036003 -24.079481 0.7255 0.069 0
21116 64.053268 -24.079466 1.3855 0.785 0
21118 64.025864 -24.079447 2.596 1.305 0
21123 64.050865 -24.079393 4.7075 0.0361 0
21125 64.017105 -24.079529 7.282799 2.86 0
21129 64.047615 -24.0793 0.208 0.07875 0
21131 64.036858 -24.079283 0.335 0.2884 0
21135 64.049477 -24.079248 4.491 0.078 0
21142 64.052505 -24.079197 3.616 0.325 0
21144 64.037086 -24.079132 2.52645 2.000999 0
21150 64.041328 -24.079084 3.96045 0.043 0
21155 64.016426 -24.079073 1.5545 0.08 0
21158 64.051926 -24.079054 2.1675 0.0775 0
21159 64.02195 -24.079027 3.48585 0.168 0
21161 64.052231 -24.078999 4.481 0.036 0
21169 64.041405 -24.078926 8.0298 0.156499 0
21172 64.045242 -24.078915 3.55665 2.177 0
21184 64.051552 -24.078768 1.735 0.13935 0
21187 64.021927 -24.078686 1.4135 0.63115 0
21188 64.017059 -24.078669 2.0545 0.1745 0
21192 64.033226 -24.078651 4.6925 0.161 0
21196 64.050423 -24.078634 2.688499 1.876 0
21199 64.020218 -24.078596 2.99165 1.29 0
21210 64.027664 -24.078493 1.2834 2.024 0
21211 64.02639 -24.078485 1.0196 0.3715 0
21216 64.020332 -24.078485 5.752999 0.076751 0
21228 64.054268 -24.078348 2.41975 1.605 0
21230 64.027916 -24.078337 0.7 0.0955 0
21232 64.048454 -24.07831 0.9 0.01795 0
21237 64.027649 -24.07823 1.759 0.4263 0
21239 64.042603 -24.078201 0.6105 1.0923 0
21252 64.020264 -24.078114 0.69 0.048 0
21259 64.025803 -24.07802 2.9435 0.06 0
21260 64.036934 -24.078012 4.6875 0.46735 0
21261 64.026978 -24.078003 3.519 0.054 0
21264 64.050789 -24.077971 0.836 0.0745 0
21271 64.036865 -24.077862 5.95 0.1385 0
21278 64.026749 -24.077747 1.085 0.6471 0
21280 64.027061 -24.077723 1.6175 0.035 0
21282 64.052643 -24.077642 4.04 1.9018 0
21284 64.024094 -24.077612 5.1864 2.521 0
21285 64.050293 -24.07753 4.1065 0.27475 0
21288 64.018173 -24.077492 4.182999 0.305 0
21294 64.042671 -24.077456 1.665 0.055 0
21296 64.028358 -24.077414 1.1038 0.86 0
21297 64.04612 -24.077394 7.4604 0.022 0
21298 64.047203 -24.077402 2.14 0.0481 0
21299 64.027443 -24.077381 3.5965 0.0798 0
21301 64.025436 -24.077381 5.054 0.445 0
21326 64.025352 -24.077015 2.7218 0.345 0
21328 64.031364 -24.076965 4.1778 0.015 0
21337 64.049118 -24.076729 0.944 0.44 0
21340 64.053574 -24.076677 4.9446 0.056 0
21347 64.028084 -24.076595 0.36 0.0575 0
21361 64.053482 -24.076309 2.87015 0.0385 0
21364 64.020988 -24.076262 0.3555 0.016 0
21392 64.051132 -24.075945 4.116501 0.0735 0
21397 64.048401 -24.075848 1.068 0.1037 0
21408 64.052208 -24.075722 4.538501 0.00805 0
21410 64.057556 -24.07568 5.824 1.062 0
21413 64.045319 -24.075647 4.645 0.0318 0
21417 64.05024 -24.075642 1.3515 0.0115 0
21429 64.021736 -24.07548 0.94905 2.028 0
21430 64.031059 -24.075464 4.952 0.1475 0
21431 64.055801 -24.07546 0.94425 0.039 0
21432 64.043289 -24.075443 5.636501 0.174 0
21439 64.055084 -24.075378 4.3472 0.04 0
21440 64.052971 -24.075382 2.268 0.06 0
21442 64.0233 -24.075359 2.065 1.27335 0
21445 64.022354 -24.075306 1.15 0.06075 0
21451 64.026505 -24.075233 1.0635 2.0715 0
21452 64.049736 -24.07522 6.847 0.06995 0
21453 64.030304 -24.075218 0.072 0.7011 0
21457 64.045692 -24.075184 0.628 0.06235 0
21458 64.037651 -24.07527 1.755 0.54795 0
21460 64.038277 -24.075171 4.945 1.633 0
21469 64.049324 -24.075069 6.694501 0.11495 0
21474 64.053986 -24.074991 1.691 0.056 0
21475 64.023842 -24.074991 3.51875 0.044 0
21478 64.027679 -24.07498 4.0771 1.8455 0
21481 64.041672 -24.074974 5.45 0.1595 0
21483 64.05217 -24.07497 1.3632 0.822 0
21484 64.037796 -24.074972 5.345 2.1401 0
21485 64.026543 -24.074945 5.2445 0.08475 0
21486 64.057594 -24.074947 1.6563 0.02 0
21487 64.016792 -24.074923 6.7205 2.905 0
21489 64.051208 -24.074915 2.2375 0.0239 0
21491 64.039909 -24.074913 4.844501 0.44 0
21492 64.038841 -24.07489 5.205 0.512799 0
21500 64.040367 -24.074844 4.69 0.0275 0
21505 64.029854 -24.074835 1.6 2.2008 0
21506 64.049065 -24.074789 3.54745 0.046 0
21508 64.037529 -24.07478 0.33 0.0135 0
21515 64.041832 -24.07468 3.2155 0.0295 0
21518 64.045235 -24.074652 3.1795 0.0815 0
21521 64.050583 -24.074631 1.021 1.3475 0
21535 64.020348 -24.074522 1.059 0.05125 0
21540 64.016731 -24.074492 6.8872 0.645001 0
21546 64.050293 -24.074486 3.538 1.6333 0
21549 64.017044 -24.074427 0.335 0.0225 0
21550 64.024887 -24.074427 2.791999 0.022 0
21551 64.025818 -24.074411 1.915 0.0345 0
21552 64.020126 -24.074413 0.1515 0.0825 0
21566 64.026772 -24.074362 1.9545 0.48895 0
21568 64.050873 -24.074295 6.410051 0.0353 0
21587 64.037544 -24.074261 0.133 0.0365 0
21590 64.040665 -24.074228 3.7145 0.2115 0
21592 64.045914 -24.074203 6.456552 0.01 0
21594 64.02076 -24.074158 2.054 0.03545 0
21595 64.018913 -24.074369 0.64455 0.348 0
21597 64.051262 -24.074142 6.055501 0.3502 0
21599 64.039268 -24.074121 0.094 0.36525 0
21601 64.018822 -24.07412 7.23265 0.06 0
21605 64.020187 -24.074009 3.3024 0.024 0
21614 64.039886 -24.073891 5.850001 0.02405 0
21623 64.039726 -24.073772 3.72 0.0975 0
21624 64.030441 -24.073755 4.782849 0.24 0
21625 64.029137 -24.073757 4.0917 0.425 0
21630 64.023552 -24.073681 0.13 0.1425 0
21637 64.026375 -24.073563 5.0867 0.047 0
21639 64.027115 -24.073553 3.985 0.0711 0
21640 64.045746 -24.073524 1.7735 0.0177 0
21642 64.040222 -24.073483 2.09 2.0775 0
21645 64.04834 -24.073648 0.805 0.0638 0
21650 64.046074 -24.073437 6.1005 0.142949 0
21658 64.017502 -24.073294 6.01 2.3643 0
21659 64.019035 -24.073301 6.355251 0.025 0
21663 64.018906 -24.073418 0.445 0.225 0
21665 64.052368 -24.073389 0.383 1.4931 0
21666 64.045738 -24.073254 0.35 1.42335 0
21673 64.017349 -24.073254 6.58505 0.3155 0
21677 64.023552 -24.073153 3.9857 0.0185 0
21682 64.02887 -24.073057 4.0519 0.0935 0
21684 64.049294 -24.073038 4.239999 0.058851 0
21687 64.040794 -24.072987 1.89165 0.8035 0
21690 64.030312 -24.072935 4.295 0.0164 0
21702 64.048103 -24.072689 2.18075 0.0825 0
21703 64.032501 -24.072699 4.6448 0.162999 0
21704 64.029312 -24.072672 0.64 0.44 0
21706 64.046265 -24.072664 4.1385 1.705 0
21712 64.041313 -24.072666 4.357001 0.08 0
21714 64.023361 -24.072649 1.45 0.75085 0
21715 64.040558 -24.072649 1.2372 0.7825 0
21718 64.039658 -24.072598 4.4825 0.305 0
21720 64.018585 -24.073614 4.10685 2.77 0
21740 64.018822 -24.072721 4.1919 0.097001 0
21742 64.024178 -24.073221 0.8 0.161 0
21747 64.047729 -24.072727 0.01 0.02 0
21749 64.047089 -24.072445 0.577 0.1675 0
21751 64.039894 -24.072258 1.5065 2.085 0
21758 64.049408 -24.07222 6.338051 0.2315 0
21762 64.023499 -24.07218 2.005 0.041 0
21763 64.041199 -24.072144 4.263999 0.11005 0
21764 64.041359 -24.072107 2.613 0.073 0
21771 64.051048 -24.072653 0.349 0.01 0
21772 64.030731 -24.072073 6.946 0.03905 0
21775 64.023033 -24.07205 1.165 0.5385 0
21781 64.052826 -24.072018 4.189999 0.237 0
21783 64.050659 -24.072002 2.3751 0.8105 0
21785 64.042763 -24.071976 4.12065 0.0935 0
21786 64.04982 -24.071985 1.651 0.03925 0
21788 64.045189 -24.071974 0.01 0.02 0
21799 64.055557 -24.071739 5.3825 0.08535 0
21805 64.027237 -24.071789 3.675399 0.07 0
21806 64.022011 -24.071663 5.28005 0.04 0
21810 64.042419 -24.071552 0.2475 0.019 0
21825 64.048798 -24.071407 5.141699 2.366 0
21831 64.04557 -24.071703 0.9585 0.085 0
21834 64.049187 -24.071274 3.314 0.2555 0
21835 64.020844 -24.071358 1.3095 0.18995 0
21836 64.056488 -24.071253 4.66 0.0208 0
21843 64.048218 -24.071175 2.12685 0.0765 0
21847 64.053665 -24.07114 6.38465 0.01 0
21849 64.028259 -24.071123 6.688049 0.02995 0
21851 64.052231 -24.071089 0.7905 0.086 0
21854 64.056534 -24.07103 3.38755 0.041 0
21855 64.030617 -24.071035 3.519 0.069 0
21856 64.051964 -24.071032 3.554 0.0315 0
21857 64.026146 -24.071007 5.028 2.1205 0
21862 64.029587 -24.071795 0.01 0.02 0
21864 64.024414 -24.070963 7.6373 0.085 0
21866 64.04818 -24.070889 3.90705 0.03 0
21869 64.049286 -24.070938 5.7113 0.2405 0
21877 64.055321 -24.070742 1.89005 0.12 0
21883 64.050339 -24.070696 4.595 0.2044 0
21887 64.02594 -24.070673 0.78745 0.619 0
21891 64.039749 -24.070616 4.969 0.032 0
21893 64.051666 -24.070587 3.87 0.1835 0
21897 64.042084 -24.070541 1.875 0.4958 0
21899 64.053345 -24.070522 5.0 0.176 0
21902 64.047127 -24.070517 3.9862 0.1175 0
21911 64.04557 -24.070427 3.9 0.02435 0
21914 64.028244 -24.07045 4.192 0.035 0
21918 64.041725 -24.070597 0.281 0.4166 0
21920 64.022667 -24.070246 0.16 0.348 0
21921 64.028542 -24.070238 0.565 0.015 0
21925 64.041603 -24.070164 3.99535 0.475 0
21931 64.060089 -24.070047 6.116501 0.02 0
21933 64.058594 -24.069977 1.90675 0.0145 0
21939 64.046295 -24.069878 4.616 0.21655 0
21941 64.023109 -24.069847 1.93 0.5775 0
21943 64.028839 -24.069843 5.4739 0.099 0
21944 64.050407 -24.069822 3.74415 0.0725 0
21949 64.049255 -24.069792 1.8351 2.0735 0
21953 64.030067 -24.069679 3.62 0.6695 0
21955 64.043388 -24.069647 0.694 0.2 0
21957 64.022888 -24.069641 1.759 0.085 0
21959 64.025467 -24.069613 2.5351 0.123 0
21964 64.024536 -24.069586 0.88225 0.014 0
21966 64.048126 -24.069563 4.412001 0.0923 0
21972 64.042328 -24.06955 0.3996 0.0 1
21979 64.050804 -24.069628 2.3225 0.08 0
21981 64.056702 -24.069223 2.59 0.0401 0
21983 64.040344 -24.069241 4.655 0.1549 0
21984 64.024124 -24.069176 0.354 1.35825 0
21988 64.021561 -24.0693 0.01 0.02 0
21992 64.024513 -24.069099 4.568999 0.3 0
21995 64.049683 -24.069086 3.0265 0.0085 0
21997 64.039139 -24.069435 7.945 0.1325 0
21998 64.049011 -24.069063 2.64905 0.6315 0
22002 64.048737 -24.069017 5.727999 0.158 0
22006 64.028793 -24.069098 1.195 0.2595 0
22008 64.049431 -24.068935 2.91175 0.084 0
22010 64.052628 -24.068884 1.6835 1.51 0
22011 64.032326 -24.068882 0.665 1.2251 0
22017 64.040146 -24.069777 1.33635 1.06635 0
22019 64.03978 -24.068773 0.335 0.6241 0
22022 64.040726 -24.068834 4.5685 2.922551 0
22024 64.041969 -24.068762 0.99295 0.4955 0
22026 64.058029 -24.068724 2.6 1.934599 0
22027 64.040115 -24.068708 1.04 0.51425 0
22030 64.029533 -24.068676 1.1764 0.175 0
22032 64.021324 -24.068651 1.353 0.015 0
22035 64.038971 -24.069519 7.64955 3.01 0
22039 64.040504 -24.068558 5.289999 2.01925 0
22041 64.024147 -24.068567 4.41665 0.091 0
22045 64.022041 -24.068508 5.905501 0.187 0
22051 64.026566 -24.068457 2.909 0.245 0
22053 64.041954 -24.068447 0.01 0.675 0
22054 64.039482 -24.068443 2.775 0.047 0
22069 64.057922 -24.068293 3.3565 2.179 0
22079 64.042419 -24.068239 5.305001 0.158 0
22087 64.040413 -24.068737 1.2951 2.2365 0
22088 64.04071 -24.068228 5.39 2.2076 0
22093 64.042274 -24.068708 1.6045 0.33135 0
22097 64.041107 -24.068066 5.37 2.1303 0
22099 64.030891 -24.068066 1.33 0.695 0
22103 64.031235 -24.068062 6.13 0.0245 0
22104 64.050926 -24.068039 3.671499 2.1505 0
22113 64.04039 -24.067947 5.389 2.07595 0
22118 64.06086 -24.068192 6.816051 0.18195 0
22119 64.043358 -24.067854 4.955301 0.1975 0
22122 64.025513 -24.067822 3.8796 1.6815 0
22127 64.046074 -24.067785 0.0455 0.01 0
22129 64.052094 -24.067764 1.8407 0.83 0
22130 64.040283 -24.067759 4.949 0.315 0
22132 64.057549 -24.067743 4.149299 0.0235 0
22138 64.030998 -24.067692 1.1701 0.8325 0
22139 64.020599 -24.067678 1.77565 0.02 0
22140 64.060799 -24.067686 1.4813 0.024 0
22145 64.023003 -24.067574 1.365 0.02 0
22148 64.060532 -24.067562 0.01 0.65 0
22171 64.048187 -24.067339 1.96605 1.087 0
22174 64.054764 -24.067238 1.345 0.1527 0
22175 64.022903 -24.067211 1.6375 0.0207 0
22178 64.056435 -24.067196 5.21 2.2075 0
22184 64.023033 -24.067108 5.6115 0.1615 0
22189 64.027832 -24.067045 0.5575 0.036 0
22195 64.021957 -24.066963 4.36345 0.0395 0
22208 64.031212 -24.066763 1.92 0.75175 0
22221 64.052361 -24.066586 3.87525 0.0805 0
22224 64.030792 -24.066559 0.621 0.064 0
22227 64.027222 -24.066536 5.029999 2.483 0
22231 64.020226 -24.066494 0.5925 0.4235 0
22234 64.050819 -24.066414 5.2195 0.0515 0
22239 64.03038 -24.066336 1.232 0.0635 0
22242 64.042747 -24.066301 0.105 0.011 0
22247 64.047188 -24.06633 0.215 0.041 0
22248 64.025314 -24.066278 7.837101 3.005 0
22250 64.054214 -24.066248 3.7064 0.225 0
22252 64.045555 -24.066231 4.362 0.25 0
22257 64.031647 -24.06621 0.1005 0.535 0
22259 64.032951 -24.066191 6.455051 0.0065 0
22262 64.029945 -24.066172 4.5085 0.273 0
22268 64.045372 -24.066046 0.645 0.3325 0
22269 64.049942 -24.066133 2.37 0.0785 0
22272 64.050659 -24.066025 3.475 0.06 0
22278 64.026619 -24.065964 1.017 2.14 0
22283 64.04142 -24.065893 5.351801 0.0805 0
22284 64.056145 -24.065887 0.77 0.131 0
22288 64.054901 -24.065865 4.1065 0.0985 0
22289 64.05304 -24.065866 1.2645 0.656 0
22295 64.05069 -24.065815 6.6065 0.03995 0
22296 64.046509 -24.06579 1.05685 0.0215 0
22297 64.027161 -24.065777 2.747 0.222 0
22308 64.021164 -24.06568 1.5219 0.3665 0
22310 64.046204 -24.065664 1.678 0.411 0
22315 64.048912 -24.066608 4.995001 0.207 0
22320 64.06205 -24.065598 0.01 0.02 0
22328 64.026131 -24.065418 0.349 0.0075 0
22329 64.046539 -24.065405 0.596 0.06 0
22332 64.045761 -24.065403 3.184999 0.0805 0
22334 64.050545 -24.065388 4.30215 0.343 0
22340 64.029007 -24.065351 4.265 0.1139 0
22342 64.028 -24.065331 3.23 0.084 0
22346 64.049667 -24.065292 0.7811 0.0295 0
22348 64.049835 -24.065193 2.19 1.86 0
22349 64.062195 -24.065189 0.4775 0.282 0
22359 64.04744 -24.065159 5.516501 0.1575 0
22360 64.02491 -24.065077 1.8707 1.055 0
22370 64.037445 -24.065029 3.844999 0.4565 0
22374 64.044861 -24.064987 1.059 0.18 0
22378 64.053154 -24.064947 1.83 0.0755 0
22379 64.022774 -24.064939 4.808 0.3603 0
22381 64.02903 -24.064896 0.85 0.3104 0
22383 64.027664 -24.064899 0.14 0.4245 0
22384 64.032211 -24.064882 4.538501 0.0065 0
22389 64.052208 -24.064779 4.715 0.079 0
22391 64.044579 -24.064751 0.286 1.3521 0
22392 64.046341 -24.064724 0.03 0.015 0
22395 64.026932 -24.064707 2.497 0.2095 0
22411 64.053574 -24.064619 4.6598 0.189 0
22412 64.045708 -24.06459 5.269499 0.0665 0
22428 64.029411 -24.064449 5.656 0.146749 0
22429 64.021202 -24.064432 5.759999 0.0187 0
22430 64.061211 -24.064409 3.8691 1.962 0
22433 64.054283 -24.064356 5.471501 0.217 0
22435 64.059227 -24.064339 5.1399 0.1045 0
22438 64.021286 -24.064331 5.6795 0.02315 0
22446 64.05838 -24.064255 4.4935 0.09 0
22447 64.051414 -24.064198 1.5345 1.261 0
22452 64.034668 -24.064138 4.6923 0.0845 0
22453 64.050079 -24.064102 5.789999 0.04 0
22454 64.045303 -24.064096 0.612 0.0855 0
22456 64.035065 -24.064074 1.1706 0.685 0
22457 64.032944 -24.064075 5.65 0.2825 0
22459 64.053116 -24.064035 3.5155 0.044 0
22467 64.041512 -24.063972 1.4799 0.87 0
22469 64.033821 -24.063948 4.9075 0.11 0
22470 64.052422 -24.063951 4.16175 0.02 0
22472 64.029518 -24.063931 3.3022 0.019 0
22475 64.042885 -24.063889 4.1465 0.09 0
22476 64.024055 -24.063871 3.9805 0.113 0
22482 64.040497 -24.063845 5.362401 0.164 0
22485 64.051987 -24.063791 5.02495 0.12 0
22490 64.062927 -24.063505 0.549 1.565 0
22491 64.039734 -24.063761 4.374002 0.01 0
22497 64.057739 -24.063728 5.351001 2.0503 0
22499 64.055573 -24.063702 5.000751 0.025 0
22506 64.051292 -24.06365 0.309 0.275 0
22510 64.041908 -24.063627 3.45375 0.0895 0
22513 64.035583 -24.063574 0.938 0.06 0
22516 64.025757 -24.063566 1.4115 0.0635 0
22518 64.058037 -24.063627 1.969 0.0859 0
22519 64.0242 -24.063513 5.426501 1.965 0
22524 64.041985 -24.063457 8.382 1.493649 0
22525 64.040222 -24.063948 1.3515 2.19 0
22531 64.063194 -24.062887 4.3 0.06 0
22532 64.021797 -24.063404 1.36 0.0061 0
22536 64.063026 -24.063362 0.17 1.0418 0
22543 64.049553 -24.063263 3.265 1.50665 0
22546 64.046059 -24.063269 1.548 0.0605 0
22553 64.062958 -24.063421 5.765999 0.472 0
22558 64.03569 -24.063204 5.405 0.0051 0
22560 64.063049 -24.063284 0.05 0.0 0
22562 64.049477 -24.063171 3.27205 0.075 0
22563 64.022133 -24.063166 1.345 0.1185 0
22565 64.059654 -24.063219 3.1975 1.4325 0
22569 64.046272 -24.06311 0.866 0.016 0
22570 64.031868 -24.063089 2.625 0.427 0
22573 64.037186 -24.063063 0.289 0.32735 0
22579 64.056862 -24.063026 3.548999 0.413 0
22580 64.054688 -24.063019 0.3175 0.764 0
22586 64.054443 -24.062952 3.124499 0.38115 0
22593 64.052361 -24.062838 2.3365 0.0835 0
22596 64.056137 -24.062767 2.646 0.082 0
22597 64.026802 -24.062757 4.185 0.0542 0
22599 64.063179 -24.063017 4.289999 0.05 0
22601 64.049332 -24.062721 3.315 0.08475 0
22602 64.053925 -24.062689 5.496501 0.05845 0
22605 64.046242 -24.062658 4.648999 0.069 0
22607 64.062706 -24.062397 0.3032 0.975 0
22611 64.03112 -24.062592 1.988 0.3107 0
22632 64.062996 -24.062838 2.925 0.215 0
22637 64.055115 -24.062479 4.189999 0.04935 0
22639 64.039398 -24.062473 5.223999 1.35395 0
22642 64.044815 -24.06245 5.164 0.6324 0
22655 64.021919 -24.062672 1.45925 0.107 0
22692 64.048004 -24.062288 5.95735 0.13 0
22698 64.049507 -24.062216 0.549 0.005 0
22701 64.030106 -24.062195 0.59 0.0175 0
22702 64.059929 -24.062187 1.3835 0.03655 0
22719 64.028534 -24.062023 4.884501 0.20215 0
22721 64.025543 -24.062002 0.07 0.032 0
22722 64.05423 -24.061506 3.3377 0.065 0
22726 64.029366 -24.061932 3.538 0.02075 0
22732 64.034813 -24.061844 1.313 0.808 0
22734 64.060692 -24.061827 0.062 0.0275 0
22737 64.060593 -24.061794 4.721349 2.164999 0
22742 64.03614 -24.061745 1.87265 0.105 0
22743 64.050804 -24.061731 0.928 0.0612 0
22746 64.046509 -24.06163 8.3594 0.041 0
22747 64.029213 -24.061625 0.7665 0.0805 0
22756 64.02597 -24.061522 5.148999 0.53935 0
22758 64.048912 -24.061474 4.14 0.681 0
22760 64.041428 -24.061417 5.439 0.05 0
22761 64.046066 -24.061398 4.0465 0.0624 0
22767 64.059143 -24.0613 0.8085 0.0705 0
22770 64.042343 -24.061296 5.08185 2.1685 0
22773 64.035919 -24.061243 1.498 0.105 0
22774 64.026207 -24.061247 2.24445 0.019 0
22776 64.049515 -24.061184 0.9145 0.029 0
22785 64.037674 -24.061016 4.167 0.0124 0
22787 64.035194 -24.060972 6.674751 0.4605 0
22793 64.033234 -24.060869 3.91995 0.152 0
22800 64.029175 -24.060734 3.606 0.23495 0
22805 64.038879 -24.060619 6.308001 0.040601 0
22806 64.046814 -24.060667 1.6175 0.1085 0
22807 64.052757 -24.060621 5.372501 0.0677 0
22812 64.041931 -24.060564 2.1463 0.026 0
22817 64.034668 -24.060476 2.909 0.01 0
22822 64.034286 -24.060457 0.626 0.1905 0
22824 64.026581 -24.06045 3.9349 0.0725 0
22831 64.032578 -24.060314 5.2367 0.03 0
22838 64.023315 -24.060223 1.4321 0.775 0
22845 64.045441 -24.059996 1.56 0.0845 0
22850 64.027603 -24.059851 3.524 0.6003 0
22855 64.030365 -24.059692 1.988 0.055 0
22857 64.028778 -24.059658 3.545 0.3576 0
22863 64.040352 -24.05958 3.41995 2.845 0
22865 64.031967 -24.059576 6.307151 0.053001 0
22869 64.033699 -24.059555 1.6095 0.0246 0
22870 64.031166 -24.059542 1.958 0.00975 0
22874 64.034477 -24.059486 2.108999 0.06 0
22877 64.028923 -24.059464 5.00235 0.1825 0
22878 64.044395 -24.05945 0.235 0.25365 0
22882 64.052635 -24.058889 7.13505 1.298501 0
22885 64.038162 -24.059334 0.335 0.39175 0
22896 64.025864 -24.059122 3.528999 0.79455 0
22902 64.052589 -24.059029 6.262449 0.06 0
22903 64.042381 -24.059025 2.56 0.56275 0
22907 64.04306 -24.058811 2.49155 1.5275 0
22908 64.041512 -24.058977 2.8145 0.895 0
22914 64.042404 -24.058872 0.78445 0.0245 0
22915 64.030968 -24.058861 1.4195 0.8325 0
22917 64.028366 -24.058823 0.129 0.33585 0
22918 64.032227 -24.058811 3.455 0.14155 0
22922 64.031563 -24.058735 4.055001 0.05 0
22939 64.048256 -24.058426 6.643449 0.05995 0
22944 64.043571 -24.058372 3.539 0.05 0
22952 64.045982 -24.05821 0.2 0.0725 0
22953 64.047806 -24.058205 0.01 0.02 0
22955 64.042854 -24.058134 3.104 0.3301 0
22957 64.038429 -24.058167 3.578799 0.22 0
22958 64.043274 -24.058147 3.22935 1.5875 0
22959 64.049736 -24.058146 6.968949 0.86 0
22968 64.040199 -24.058062 0.226 1.1418 0
22969 64.046425 -24.058056 0.67 0.158 0
22970 64.039459 -24.058006 0.3545 0.1 0
22971 64.037361 -24.057997 5.985501 0.14 0
22975 64.027763 -24.057875 3.75595 2.1325 0
22977 64.026184 -24.057871 2.90475 1.649 0
22980 64.029526 -24.057629 5.1845 0.1 0
22984 64.025612 -24.057646 0.9 0.01835 0
22990 64.042389 -24.057541 0.2485 1.511 0
22991 64.038376 -24.057503 6.896001 0.1676 0
22994 64.04071 -24.057354 2.264 0.4325 0
22999 64.045998 -24.057314 0.628 0.127 0
23002 64.046906 -24.057249 3.96015 0.0975 0
23005 64.040688 -24.057196 1.9 0.0715 0
23011 64.034225 -24.057121 2.1925 0.06 0
23015 64.034752 -24.057011 2.24055 1.5625 0
23019 64.029747 -24.056952 4.859501 0.055 0
23020 64.042336 -24.056923 2.48 0.117 0
23021 64.029938 -24.056856 2.875 0.0795 0
23024 64.029671 -24.056709 4.86 0.643501 0
23027 64.042381 -24.056614 0.9085 0.1295 0
23028 64.041382 -24.056587 1.98815 0.015 0
23029 64.039246 -24.056585 3.37 1.5575 0
23035 64.026398 -24.056381 1.31565 1.2245 0
23037 64.028595 -24.056309 3.06455 0.13 0
23040 64.043922 -24.056284 6.1607 0.011 0
23043 64.030457 -24.056255 6.0439 0.055 0
23045 64.040428 -24.056208 5.21 2.66735 0
23046 64.030716 -24.056189 3.2795 1.603 0
23048 64.043602 -24.056137 0.01 0.02 0
23049 64.029579 -24.056087 0.5495 0.0775 0
23050 64.043221 -24.056038 0.4834 0.229 0
23053 64.042336 -24.055887 1.08 0.4082 0
23055 64.029762 -24.05582 1.5229 0.2005 0
23056 64.036125 -24.055756 1.4502 1.677 0
23059 64.033958 -24.055588 3.1495 2.145 0
